Time,X Position,Y Position
1709427008751696825,-7.084690093994141,6.287464141845703
1709427008807936906,-7.3929290771484375,6.287245273590088
1709427008864438295,-7.700224876403809,6.273386478424072
1709427008923081398,-8.006548881530762,6.246687889099121
1709427008980853796,-8.311967849731445,6.20745325088501
1709427009036668300,-8.615303039550781,6.155192852020264
1709427009094377279,-8.915436744689941,6.089799404144287
1709427009156105756,-9.212121963500977,6.0111083984375
1709427009232434988,-9.505733489990234,5.919126033782959
1709427009289698600,-9.796199798583984,5.814456939697266
1709427009348602294,-10.082655906677246,5.697937488555908
1709427009416380882,-10.363597869873047,5.569599151611328
1709427009488946199,-10.638116836547852,5.429305553436279
1709427009544526576,-10.905854225158691,5.276960849761963
1709427009601438045,-11.166426658630371,5.112827301025391
1709427009662747859,-11.4197998046875,4.937606334686279
1709427009723435163,-11.666264533996582,4.75178861618042
1709427009780800580,-11.905200958251953,4.555752277374268
1709427009840578794,-12.13502025604248,4.349785804748535
1709427009902257442,-12.354852676391602,4.1344804763793945
1709427009959916353,-12.564812660217285,3.910111904144287
1709427010017582654,-12.765156745910645,3.676561117172241
1709427010077190160,-12.95606517791748,3.433971405029297
1709427010142276287,-13.136876106262207,3.1833338737487793
1709427010201889991,-13.306427955627441,2.9256277084350586
1709427010273288488,-13.464491844177246,2.6613175868988037
1709427010329142093,-13.610493659973145,2.390501022338867
1709427010386702060,-13.744643211364746,2.113529682159424
1709427010457814931,-13.86694049835205,1.8306701183319092
1709427010513299703,-13.977312088012695,1.5423874855041504
1709427010571643352,-14.075045585632324,1.2497960329055786
1709427010630013704,-14.159923553466797,0.9539757370948792
1709427010687751054,-14.231912612915039,0.6552242040634155
1709427010756288290,-14.290494918823242,0.35347503423690796
1709427010817543268,-14.336050033569336,0.04871033504605293
1709427010876296758,-14.369111061096191,-0.2585047483444214
1709427010933863878,-14.389163970947266,-0.5668905973434448
1709427010993997335,-14.395793914794922,-0.8752784729003906
1709427011053328037,-14.389289855957031,-1.1834158897399902
1709427011112321138,-14.368828773498535,-1.4907011985778809
1709427011168556451,-14.335042953491211,-1.7968523502349854
1709427011226167201,-14.288471221923828,-2.1020374298095703
1709427011283437728,-14.229083061218262,-2.4054033756256104
1709427011342295885,-14.15671157836914,-2.705650806427002
1709427011398001670,-14.071891784667969,-3.002121925354004
1709427011460461378,-13.973876953125,-3.29394268989563
1709427011522410869,-13.863420486450195,-3.5811960697174072
1709427011586342811,-13.740686416625977,-3.864056348800659
1709427011643759250,-13.605805397033691,-4.142164707183838
1709427011701387882,-13.459209442138672,-4.414214134216309
1709427011774126768,-13.30150318145752,-4.678947925567627
1709427011847267389,-13.132756233215332,-4.935903549194336
1709427011904784202,-12.952812194824219,-5.185161590576172
1709427011963457345,-12.761953353881836,-5.427341938018799
1709427012021943807,-12.560582160949707,-5.661688804626465
1709427012080823898,-12.34953784942627,-5.887131214141846
1709427012139850378,-12.129253387451172,-6.102704048156738
1709427012201629161,-11.900006294250488,-6.308535575866699
1709427012258691310,-11.661983489990234,-6.503836631774902
1709427012314572095,-11.415855407714844,-6.688281059265137
1709427012370997190,-11.161907196044922,-6.862120151519775
1709427012428825378,-10.900330543518066,-7.025736331939697
1709427012486372709,-10.631760597229004,-7.177992343902588
1709427012544619083,-10.357380867004395,-7.317912578582764
1709427012601619005,-10.077653884887695,-7.445883750915527
1709427012688984632,-9.79255199432373,-7.561402797698975
1709427012748303890,-9.50234317779541,-7.664471626281738
1709427012806024074,-9.207871437072754,-7.754915237426758
1709427012862771511,-8.909889221191406,-7.832793712615967
1709427012921859025,-8.609004020690918,-7.898185729980469
1709427012978986501,-8.30587387084961,-7.950045108795166
1709427013036709070,-8.000965118408203,-7.988450050354004
1709427013094538450,-7.694155216217041,-8.013931274414062
1709427013155769348,-7.385683536529541,-8.026351928710938
1709427013232529401,-7.076850891113281,-8.025577545166016
1709427013288774967,-6.768852233886719,-8.01186466217041
1709427013346284627,-6.462067604064941,-7.984665870666504
1709427013427540302,-6.156749725341797,-7.943943023681641
1709427013485428333,-5.853146076202393,-7.890308856964111
1709427013543579578,-5.551823139190674,-7.823812007904053
1709427013601810932,-5.253422737121582,-7.744515419006348
1709427013659542322,-4.958930492401123,-7.652617931365967
1709427013717378139,-4.669164657592773,-7.548357963562012
1709427013775800228,-4.38456916809082,-7.4314775466918945
1709427013834481477,-4.105010509490967,-7.30218505859375
1709427013892171859,-3.830293655395508,-7.161088466644287
1709427013951449632,-3.5617239475250244,-7.008316993713379
1709427014012183904,-3.300401210784912,-6.844480514526367
1709427014071748018,-3.0467512607574463,-6.6697611808776855
1709427014158934593,-2.8008346557617188,-6.4842305183410645
1709427014217328548,-2.563225746154785,-6.28804874420166
1709427014272992372,-2.33436918258667,-6.0818772315979
1709427014332156181,-2.1143524646759033,-5.866191387176514
1709427014389457225,-1.9033820629119873,-5.64120626449585
1709427014445740938,-1.7025985717773438,-5.407215118408203
1709427014500596046,-1.5126681327819824,-5.165078639984131
1709427014560605287,-1.3339446783065796,-4.9151740074157715
1709427014618877172,-1.1657105684280396,-4.657613277435303
1709427014675851821,-1.0082420110702515,-4.392524719238281
1709427014734259128,-0.8623096942901611,-4.120643138885498
1709427014792776346,-0.7286912202835083,-3.8431267738342285
1709427014850413799,-0.6067296862602234,-3.5604844093322754
1709427014906655073,-0.4973353445529938,-3.2727503776550293
1709427014991137504,-0.4009963572025299,-2.980534791946411
1709427015050538778,-0.317699134349823,-2.6845638751983643
1709427015108973264,-0.2468264251947403,-2.3852274417877197
1709427015166966199,-0.18841862678527832,-2.082573890686035
1709427015226866483,-0.14338599145412445,-1.7776514291763306
1709427015287189960,-0.11185183376073837,-1.4716925621032715
1709427015346431732,-0.09323146939277649,-1.1649088859558105
1709427015403808116,-0.08796223998069763,-0.8570217490196228
1709427015461238861,-0.09592262655496597,-0.5484610795974731
1709427015521116971,-0.11714159697294235,-0.24045079946517944
1709427015579044818,-0.15122096240520477,0.06596385687589645
1709427015637620449,-0.19858500361442566,0.3703445792198181
1709427015695074081,-0.2591640055179596,0.6723781228065491
1709427015764678001,-0.33065709471702576,0.9728925824165344
1709427015841503143,-0.40457698702812195,1.250030279159546
1709427015896235942,-0.483227401971817,1.514435887336731
1709427015984093427,-0.5723475217819214,1.77504301071167
1709427016061628580,-0.6679072380065918,2.021460771560669
1709427016120102643,-0.7637279033660889,2.247352123260498
1709427016175826549,-0.8624503016471863,2.4590253829956055
1709427016235537767,-0.9675101041793823,2.662344217300415
1709427016293243646,-1.0763505697250366,2.8540127277374268
1709427016350578069,-1.1863917112350464,3.0312440395355225
1709427016407383918,-1.2995432615280151,3.1957857608795166
1709427016464946746,-1.4171618223190308,3.349635362625122
1709427016548689365,-1.5365220308303833,3.492690086364746
1709427016609589099,-1.6549594402313232,3.624145984649658
1709427016668607473,-1.7679296731948853,3.743896245956421
1709427016729843139,-1.8737239837646484,3.8510005474090576
1709427016790340185,-1.9844657182693481,3.961199998855591
1709427016847574710,-2.108661651611328,4.0838446617126465
1709427016903625011,-2.2407124042510986,4.210521697998047
1709427016961393594,-2.371460437774658,4.337941646575928
1709427017020323276,-2.5020346641540527,4.470521926879883
1709427017079780340,-2.6348307132720947,4.613243103027344
1709427017136546134,-2.766641855239868,4.764825344085693
1709427017195826292,-2.8917629718780518,4.922908782958984
1709427017286938428,-3.008481979370117,5.08782434463501
1709427017344451665,-3.116684913635254,5.261199951171875
1709427017402208566,-3.2199161052703857,5.4446330070495605
1709427017461544513,-3.319993257522583,5.637260913848877
1709427017520051956,-3.415249824523926,5.835775852203369
1709427017577657699,-3.5044002532958984,6.039006233215332
1709427017634984016,-3.5873825550079346,6.247178554534912
1709427017693763732,-3.666332244873047,6.464597225189209
1709427017752257823,-3.7423722743988037,6.69523811340332
1709427017810366630,-3.813558340072632,6.936190128326416
1709427017865990638,-3.8770012855529785,7.180683612823486
1709427017924101829,-3.931081533432007,7.426678657531738
1709427017984339714,-3.9759676456451416,7.675785541534424
1709427018043524980,-4.01304292678833,7.934000015258789
1709427018099654912,-4.0413007736206055,8.20360279083252
1709427018156158924,-4.059069633483887,8.478581428527832
1709427018214568614,-4.0671539306640625,8.75316047668457
1709427018275558948,-4.0653300285339355,9.02835750579834
1709427018357530117,-4.052766799926758,9.309867858886719
1709427018415160894,-4.028472423553467,9.601310729980469
1709427018475401163,-3.9911441802978516,9.901362419128418
1709427018577756404,-3.940645456314087,10.203075408935547
1709427018636893033,-3.877394676208496,10.499916076660156
1709427018693023681,-3.801156759262085,10.791589736938477
1709427018752299308,-3.711637020111084,11.082609176635742
1709427018810610771,-3.6079862117767334,11.374253273010254
1709427018870740175,-3.4909539222717285,11.662248611450195
1709427018926081180,-3.362149477005005,11.942082405090332
1709427018985388278,-3.222454309463501,12.213688850402832
1709427019044252395,-3.0713226795196533,12.48001480102539
1709427019101601600,-2.9079082012176514,12.741617202758789
1709427019157056093,-2.7327303886413574,12.996365547180176
1709427019214926958,-2.5472590923309326,13.242722511291504
1709427019276882171,-2.352074146270752,13.480239868164062
1709427019335694551,-2.1466798782348633,13.709003448486328
1709427019391754150,-1.931213140487671,13.928727149963379
1709427019447907209,-1.706313967704773,14.138753890991211
1709427019504238367,-1.4729233980178833,14.339744567871094
1709427019562562465,-1.2312806844711304,14.531598091125488
1709427019625936269,-0.9812589287757874,14.712763786315918
1709427019686995983,-0.7238249778747559,14.882386207580566
1709427019747348546,-0.45959872007369995,15.04005241394043
1709427019807740926,-0.18902352452278137,15.18572998046875
1709427019866409301,0.08765155076980591,15.319303512573242
1709427019927058935,0.37048688530921936,15.441784858703613
1709427019990639925,0.6595596075057983,15.553770065307617
1709427020049318075,0.9531808495521545,15.653324127197266
1709427020105538129,1.2497678995132446,15.739374160766602
1709427020161774873,1.5483087301254272,15.811686515808105
1709427020218119621,1.8489488363265991,15.870500564575195
1709427020285049438,2.1526834964752197,15.916631698608398
1709427020342031955,2.459681749343872,15.949584007263184
1709427020400353193,2.768373966217041,15.969429016113281
1709427020460539817,3.076841115951538,15.975948333740234
1709427020518323659,3.3847060203552246,15.969499588012695
1709427020574575662,3.691612958908081,15.949488639831543
1709427020660700321,3.9970014095306396,15.915722846984863
1709427020720472335,4.300749778747559,15.868608474731445
1709427020778341054,4.602985382080078,15.808794021606445
1709427020835030078,4.902481555938721,15.73597240447998
1709427020891974687,5.198056221008301,15.650588989257812
1709427020949994802,5.489429473876953,15.552963256835938
1709427021020005464,5.776130199432373,15.442347526550293
1709427021075471639,6.057717323303223,15.318912506103516
1709427021129231452,6.333939552307129,15.183167457580566
1709427021186061620,6.604676723480225,15.035962104797363
1709427021241488218,6.868697166442871,14.877548217773438
1709427021298344373,7.125632286071777,14.708365440368652
1709427021353837251,7.374818325042725,14.52813720703125
1709427021410126686,7.615607261657715,14.336896896362305
1709427021465469598,7.84757661819458,14.1350736618042
1709427021520915269,8.070927619934082,13.923547744750977
1709427021580307483,8.285639762878418,13.703062057495117
1709427021639960050,8.490214347839355,13.473759651184082
1709427021710084438,8.684701919555664,13.2360258102417
1709427021766577005,8.869343757629395,12.989789009094238
1709427021827420473,9.042920112609863,12.735234260559082
1709427021889686584,9.204638481140137,12.473407745361328
1709427021963244915,9.354883193969727,12.20510482788086
1709427022020958662,9.494255065917969,11.93066120147705
1709427022080851316,9.621699333190918,11.650226593017578
1709427022143967151,9.736832618713379,11.364474296569824
1709427022206652879,9.839888572692871,11.074185371398926
1709427022264772415,9.929926872253418,10.779864311218262
1709427022324220895,10.00688648223877,10.482057571411133
1709427022399318695,10.070550918579102,10.181253433227539
1709427022461230278,10.121589660644531,9.877840995788574
1709427022520183801,10.15987491607666,9.572351455688477
1709427022612568140,10.185553550720215,9.264999389648438
1709427022676760673,10.197641372680664,8.956725120544434
1709427022761835098,10.195945739746094,8.648850440979004
1709427022818150997,10.180520057678223,8.341836929321289
1709427022871900320,10.1517333984375,8.035506248474121
1709427022929042577,10.110268592834473,7.730229377746582
1709427022988755226,10.055615425109863,7.427192687988281
1709427023050009965,9.987744331359863,7.1272687911987305
1709427023105154037,9.906742095947266,6.830728054046631
1709427023186026573,9.813241958618164,6.537525177001953
1709427023246858596,9.707412719726562,6.248664379119873
1709427023301720857,9.589110374450684,5.965199947357178
1709427023356342077,9.45846939086914,5.687400817871094
1709427023410156726,9.315845489501953,5.414803504943848
1709427023468065500,9.161581039428711,5.147922992706299
1709427023523078441,8.995854377746582,4.888257026672363
1709427023577915191,8.819116592407227,4.636592864990234
1709427023633677005,8.631843566894531,4.392576217651367
1709427023691737174,8.434040069580078,4.156735897064209
1709427023749243497,8.226177215576172,3.929967164993286
1709427023805055856,8.00888442993164,3.71256947517395
1709427023859793901,7.782467842102051,3.5039243698120117
1709427023917296648,7.5469970703125,3.3051459789276123
1709427023972882747,7.303323268890381,3.117290735244751
1709427024029310703,7.052056789398193,2.9404428005218506
1709427024084182977,6.7934465408325195,2.7741103172302246
1709427024139845848,6.527551651000977,2.6189675331115723
1709427024194824695,6.255044460296631,2.47580623626709
1709427024249748229,5.976745128631592,2.3448445796966553
1709427024328844070,5.693167686462402,2.225677013397217
1709427024385519981,5.404732704162598,2.118772268295288
1709427024441349029,5.111783504486084,2.0243563652038574
1709427024497714996,4.8146467208862305,1.9420918226242065
1709427024553939819,4.514113903045654,1.8729692697525024
1709427024611487388,4.211298942565918,1.8173182010650635
1709427024668098926,3.9070327281951904,1.7752512693405151
1709427024724064350,3.601177930831909,1.7459516525268555
1709427024781576395,3.293762683868408,1.7295562028884888
1709427024837900400,2.985618829727173,1.726586937904358
1709427024894500970,2.677921772003174,1.7372163534164429
1709427024950654983,2.3715035915374756,1.761271357536316
1709427025008991003,2.06636905670166,1.7982534170150757
1709427025091103553,1.7630048990249634,1.8484303951263428
1709427025149748563,1.4623663425445557,1.9117722511291504
1709427025208164691,1.1647709608078003,1.9881701469421387
1709427025266802549,0.8700882792472839,2.0770394802093506
1709427025324375152,0.579220712184906,2.1786949634552
1709427025386981487,0.29343336820602417,2.2930352687835693
1709427025444813013,0.013197017833590508,2.4194817543029785
1709427025502170085,-0.2614499032497406,2.5578536987304688
1709427025558482885,-0.5298677086830139,2.7081680297851562
1709427025623578786,-0.7912390828132629,2.870021343231201
1709427025683485507,-1.0457903146743774,3.042646884918213
1709427025744868516,-1.29310142993927,3.2261569499969482
1709427025802271842,-1.5320940017700195,3.4185519218444824
1709427025858561515,-1.7461354732513428,3.6012933254241943
1709427025923538684,-1.9466508626937866,3.780898094177246
1709427025983700752,-2.1404528617858887,3.9678213596343994
1709427026039583206,-2.318012237548828,4.147506237030029
1709427026097780227,-2.47403883934021,4.313696384429932
1709427026157390356,-2.6175732612609863,4.480098724365234
1709427026215996503,-2.7535197734832764,4.653196334838867
1709427026301581382,-2.874544620513916,4.823845863342285
