Time,X Position,Y Position
1709431091821757793,-0.027156362310051918,33.82394790649414
1709431091876915454,-0.02797531895339489,34.45169448852539
1709431091932067632,-0.028790218755602837,35.081302642822266
1709431091999884605,-0.029480010271072388,35.718509674072266
1709431092083275079,-0.030257735401391983,36.36712646484375
1709431092139670610,-0.031161386519670486,37.02095031738281
1709431092195842981,-0.0319131575524807,37.67652893066406
1709431092253516912,-0.03267475590109825,38.33881759643555
1709431092312226295,-0.033613428473472595,39.010162353515625
1709431092367982864,-0.03442790359258652,39.68843460083008
1709431092426161050,-0.03515124320983887,40.37037658691406
1709431092486299753,-0.03617052361369133,41.05415725708008
1709431092544355392,-0.03702171519398689,41.741329193115234
1709431092601532220,-0.03768966719508171,42.4365234375
1709431092681760072,-0.038724057376384735,43.13806915283203
1709431092741816282,-0.039684463292360306,43.842735290527344
1709431092799512147,-0.040353164076805115,44.552772521972656
1709431092855773210,-0.04146359860897064,45.269046783447266
1709431092913721561,-0.042393047362565994,45.98899459838867
1709431092971832513,-0.04301946237683296,46.713340759277344
1709431093030355930,-0.044292300939559937,47.44545364379883
1709431093088057279,-0.04530070349574089,48.186336517333984
1709431093144553661,-0.045841190963983536,48.9344367980957
1709431093203570365,-0.04719669371843338,49.68537902832031
1709431093261878728,-0.04808210954070091,50.4405517578125
1709431093317874431,-0.04879022762179375,51.20421600341797
1709431093373432874,-0.05056912824511528,51.97612762451172
1709431093435970783,-0.05113304778933525,52.753089904785156
1709431093494010210,-0.052032776176929474,53.53260040283203
1709431093550321102,-0.0523022897541523,54.322505950927734
1709431093607365846,-0.049243755638599396,55.07305145263672
1709431093668403625,-0.05079462006688118,55.812007904052734
1709431093729850530,-0.05525980144739151,56.55598449707031
1709431093793155908,-0.06270042061805725,57.29336929321289
1709431093849941492,-0.07162385433912277,58.003360748291016
1709431093905364751,-0.07972374558448792,58.68747329711914
1709431093962237358,-0.08732225745916367,59.36695861816406
1709431094022536516,-0.09829123318195343,60.04448318481445
1709431094081514835,-0.11231891810894012,60.70660400390625
1709431094150047063,-0.12443502247333527,61.34952926635742
1709431094217072725,-0.14193576574325562,61.97895812988281
1709431094278036117,-0.16111469268798828,62.59719467163086
1709431094334860324,-0.17546163499355316,63.202423095703125
1709431094391526937,-0.1892814338207245,63.79234313964844
1709431094446671009,-0.21282732486724854,64.3658218383789
1709431094500502824,-0.2401321828365326,64.92476654052734
1709431094555139303,-0.2577325105667114,65.47106170654297
1709431094613159179,-0.26474663615226746,66.00453186035156
1709431094669020652,-0.2797878384590149,66.52201080322266
1709431094725002527,-0.3114980161190033,67.02196502685547
1709431094778831720,-0.3424900770187378,67.50660705566406
1709431094834817647,-0.352825790643692,67.97657775878906
1709431094888425588,-0.3500230014324188,68.4312515258789
1709431094943930387,-0.3576488792896271,68.86564636230469
1709431094998379468,-0.3870726525783539,69.27753448486328
1709431095051439523,-0.4196222424507141,69.66854858398438
1709431095105487108,-0.436537504196167,70.04117584228516
1709431095157294273,-0.4379766285419464,70.40084075927734
1709431095209879636,-0.44095125794410706,70.73822021484375
1709431095262896299,-0.45582830905914307,71.05399322509766
1709431095317856073,-0.4821787178516388,71.36348724365234
1709431095369702577,-0.4946557879447937,71.64532470703125
1709431095423424959,-0.48651301860809326,71.90199279785156
1709431095478354454,-0.4712490141391754,72.15003204345703
1709431095532719135,-0.46044406294822693,72.37894439697266
1709431095588157176,-0.4577460289001465,72.58241271972656
1709431095643280267,-0.45775094628334045,72.7628173828125
1709431095700118780,-0.4572352468967438,72.9227523803711
1709431095758177518,-0.4561817944049835,73.07100677490234
1709431095815565586,-0.4512518048286438,73.21588134765625
1709431095871599674,-0.44850388169288635,73.3507308959961
1709431095929604530,-0.44512230157852173,73.46893310546875
1709431095986605167,-0.4416259229183197,73.58157348632812
1709431096041709661,-0.4390786588191986,73.697509765625
1709431096095679283,-0.436308354139328,73.80980682373047
1709431096152821779,-0.4338454604148865,73.914306640625
1709431096209405660,-0.43277472257614136,74.01455688476562
1709431096263610601,-0.4318464398384094,74.1072998046875
1709431096315835237,-0.4318072497844696,74.18465423583984
1709431096372807264,-0.4317488670349121,74.24649047851562
1709431096431136846,-0.4316138029098511,74.29606628417969
1709431096492037057,-0.43145808577537537,74.32725524902344
1709431096555950403,-0.43147364258766174,74.33272552490234
1709431096619963884,-0.431631475687027,74.3193588256836
1709431096678737878,-0.4317835569381714,74.3078384399414
1709431096753781080,-0.4317597448825836,74.31193542480469
1709431096810594081,-0.4316491186618805,74.32395935058594
1709431096867183446,-0.4316045343875885,74.32803344726562
1709431096923712015,-0.43167394399642944,74.32109832763672
1709431096977198123,-0.4317624866962433,74.31278991699219
1709431097039097070,-0.4317624270915985,74.31314849853516
1709431097098702907,-0.4316946566104889,74.32025909423828
1709431097154290676,-0.4316568374633789,74.32450866699219
1709431097210022449,-0.4316897690296173,74.32140350341797
1709431097264182567,-0.43174928426742554,74.3158950805664
1709431097320920944,-0.4317629039287567,74.31495666503906
1709431097385737180,-0.43172594904899597,74.31890869140625
1709431097440715551,-0.4316956400871277,74.32219696044922
1709431097495282888,-0.4317099452018738,74.32102966308594
1709431097555407762,-0.43175074458122253,74.31755065917969
1709431097621296405,-0.431768000125885,74.31629943847656
