Time,X Position,Y Position,Total Track Time
1.70943108909745E+018,-0.002907910849899,10.8319807052612,
1.70943108915337E+018,-0.003216328797862,11.1871166229248,
1.70943108921227E+018,-0.00364621845074,11.5519180297852,
1.70943108926906E+018,-0.003968907985836,11.9292287826538,
1.70943108932602E+018,-0.004304529167712,12.3093748092651,
1.70943108938859E+018,-0.004674084484577,12.6885709762573,
1.70943108944574E+018,-0.00509330118075,13.0752429962158,
1.70943108950412E+018,-0.005588268861175,13.472074508667,
1.70943108956241E+018,-0.005971165373921,13.8730335235596,
1.70943108962014E+018,-0.006329708732665,14.276291847229,
1.70943108967799E+018,-0.006642037536949,14.6869115829468,
1.70943108973661E+018,-0.007196211721748,15.1099805831909,
1.70943108979408E+018,-0.007420373614877,15.5455121994019,
1.7094310898512E+018,-0.007943546399474,15.9912443161011,
1.70943108991078E+018,-0.008328823372722,16.4422588348389,
1.70943108997102E+018,-0.008746756240726,16.8969268798828,
1.70943109002955E+018,-0.009205527603626,17.3574962615967,
1.70943109008622E+018,-0.009680250659585,17.8261089324951,
1.70943109014636E+018,-0.010082174092531,18.3018417358398,
1.70943109020567E+018,-0.010526426136494,18.7826709747314,
1.70943109026418E+018,-0.011022034101188,19.2675037384033,
1.70943109032082E+018,-0.01150181889534,19.7566318511963,
1.70943109037752E+018,-0.012005250900984,20.2518939971924,
1.70943109043529E+018,-0.012478612363339,20.7535533905029,
1.70943109051768E+018,-0.013011110015214,21.2606430053711,
1.7094310905786E+018,-0.013573394156993,21.7726192474365,
1.70943109063729E+018,-0.014128382317722,22.2908210754395,
1.70943109069522E+018,-0.014639584347606,22.814733505249,
1.70943109075398E+018,-0.015187154524028,23.3434467315674,
1.7094310908131E+018,-0.015799449756742,23.8770599365234,
1.70943109087089E+018,-0.016385890543461,24.4178676605225,
1.70943109092829E+018,-0.016940927132964,24.9656429290771,
1.70943109098387E+018,-0.017513927072287,25.5185832977295,
1.70943109104189E+018,-0.018206806853414,26.078800201416,
1.70943109110031E+018,-0.018827859312296,26.6474666595459,
1.70943109115713E+018,-0.019432226195932,27.2224102020264,
1.70943109121456E+018,-0.020099367946386,27.7995529174805,
1.70943109127197E+018,-0.020833615213633,28.378568649292,
1.70943109132864E+018,-0.021488590165973,28.9627227783203,
1.70943109138513E+018,-0.022105567157269,29.5534801483154,
1.70943109144408E+018,-0.022841647267342,30.1486377716064,
1.70943109152856E+018,-0.023582817986608,30.7485408782959,
1.70943109158796E+018,-0.024232875555754,31.3564338684082,
1.70943109164351E+018,-0.024936793372035,31.9704551696777,
1.70943109170565E+018,-0.025764163583517,32.5849761962891,
1.70943109176386E+018,-0.026494309306145,33.200984954834,
1.70943109182176E+018,-0.027156362310052,33.8239479064941,
1.70943109187692E+018,-0.027975318953395,34.4516944885254,
1.70943109193207E+018,-0.028790218755603,35.0813026428223,
1.70943109199988E+018,-0.029480010271072,35.7185096740723,
1.70943109208327E+018,-0.030257735401392,36.3671264648437,
1.70943109213967E+018,-0.031161386519671,37.0209503173828,
1.70943109219584E+018,-0.031913157552481,37.6765289306641,
1.70943109225352E+018,-0.032674755901098,38.3388175964355,
1.70943109231223E+018,-0.033613428473473,39.0101623535156,
1.70943109236798E+018,-0.034427903592587,39.6884346008301,
1.70943109242616E+018,-0.035151243209839,40.3703765869141,
1.7094310924863E+018,-0.036170523613691,41.0541572570801,
1.70943109254436E+018,-0.037021715193987,41.7413291931152,
1.70943109260153E+018,-0.037689667195082,42.4365234375,
1.70943109268176E+018,-0.038724057376385,43.138069152832,
1.70943109274182E+018,-0.03968446329236,43.8427352905273,
1.70943109279951E+018,-0.040353164076805,44.5527725219727,
1.70943109285577E+018,-0.041463598608971,45.2690467834473,
1.70943109291372E+018,-0.042393047362566,45.9889945983887,
1.70943109297183E+018,-0.043019462376833,46.7133407592773,
1.70943109303036E+018,-0.04429230093956,47.4454536437988,
1.70943109308806E+018,-0.045300703495741,48.186336517334,
1.70943109314455E+018,-0.045841190963984,48.9344367980957,
1.70943109320357E+018,-0.047196693718433,49.6853790283203,
1.70943109326188E+018,-0.048082109540701,50.4405517578125,
1.70943109331787E+018,-0.048790227621794,51.204216003418,
1.70943109337343E+018,-0.050569128245115,51.9761276245117,
1.70943109343597E+018,-0.051133047789335,52.7530899047852,
1.70943109349401E+018,-0.05203277617693,53.532600402832,
1.70943109355032E+018,-0.052302289754152,54.3225059509277,
1.70943109360737E+018,-0.049243755638599,55.0730514526367,
1.7094310936684E+018,-0.050794620066881,55.8120079040527,
1.70943109372985E+018,-0.055259801447392,56.5559844970703,
1.70943109379316E+018,-0.062700420618057,57.2933692932129,
1.70943109384994E+018,-0.071623854339123,58.003360748291,
1.70943109390536E+018,-0.079723745584488,58.6874732971191,
1.70943109396224E+018,-0.087322257459164,59.3669586181641,
1.70943109402254E+018,-0.098291233181954,60.0444831848145,
1.70943109408152E+018,-0.11231891810894,60.7066040039063,
1.70943109415005E+018,-0.124435022473335,61.3495292663574,
1.70943109421707E+018,-0.141935765743256,61.9789581298828,
1.70943109427804E+018,-0.161114692687988,62.5971946716309,
1.70943109433486E+018,-0.175461634993553,63.2024230957031,
1.70943109439153E+018,-0.189281433820725,63.7923431396484,
1.70943109444667E+018,-0.212827324867249,64.3658218383789,
1.7094310945005E+018,-0.240132182836533,64.9247665405273,
1.70943109455514E+018,-0.257732510566711,65.471061706543,
1.70943109461316E+018,-0.264746636152267,66.0045318603516,
1.70943109466902E+018,-0.279787838459015,66.5220108032227,
1.709431094725E+018,-0.311498016119003,67.0219650268555,
1.70943109477883E+018,-0.342490077018738,67.5066070556641,
1.70943109483482E+018,-0.352825790643692,67.9765777587891,
1.70943109488843E+018,-0.350023001432419,68.4312515258789,
1.70943109494393E+018,-0.357648879289627,68.8656463623047,
1.70943109499838E+018,-0.387072652578354,69.2775344848633,
1.70943109505144E+018,-0.419622242450714,69.6685485839844,
1.70943109510549E+018,-0.436537504196167,70.0411758422852,
1.70943109515729E+018,-0.437976628541946,70.4008407592773,
1.70943109520988E+018,-0.440951257944107,70.7382202148438,
1.7094310952629E+018,-0.455828309059143,71.0539932250977,
1.70943109531786E+018,-0.482178717851639,71.3634872436523,
1.7094310953697E+018,-0.494655787944794,71.6453247070313,
1.70943109542342E+018,-0.486513018608093,71.9019927978516,
1.70943109547835E+018,-0.471249014139175,72.150032043457,
1.70943109553272E+018,-0.460444062948227,72.3789443969727,
1.70943109558816E+018,-0.457746028900147,72.5824127197266,
1.70943109564328E+018,-0.45775094628334,72.7628173828125,
1.70943109570012E+018,-0.457235246896744,72.9227523803711,
1.70943109575818E+018,-0.456181794404983,73.0710067749024,
1.70943109581557E+018,-0.451251804828644,73.2158813476562,
1.7094310958716E+018,-0.448503881692886,73.3507308959961,
1.7094310959296E+018,-0.445122301578522,73.4689331054688,
1.70943109598661E+018,-0.44162592291832,73.5815734863281,
1.70943109604171E+018,-0.439078658819199,73.697509765625,
1.70943109609568E+018,-0.436308354139328,73.8098068237305,
1.70943109615282E+018,-0.433845460414887,73.914306640625,
1.70943109620941E+018,-0.432774722576141,74.0145568847656,
1.70943109626361E+018,-0.431846439838409,74.1072998046875,
1.70943109631584E+018,-0.43180724978447,74.1846542358398,
1.70943109637281E+018,-0.431748867034912,74.2464904785156,
1.70943109643114E+018,-0.431613802909851,74.2960662841797,
1.70943109649204E+018,-0.431458085775375,74.3272552490234,
1.70943109655595E+018,-0.431473642587662,74.3327255249023,
1.70943109661996E+018,-0.431631475687027,74.3193588256836,
1.70943109667874E+018,-0.431783556938171,74.3078384399414,
1.70943109675378E+018,-0.431759744882584,74.3119354248047,
1.70943109681059E+018,-0.431649118661881,74.3239593505859,
1.70943109686718E+018,-0.431604534387589,74.3280334472656,
1.70943109692371E+018,-0.431673943996429,74.3210983276367,
1.7094310969772E+018,-0.431762486696243,74.3127899169922,
1.7094310970391E+018,-0.431762427091599,74.3131484985352,
1.7094310970987E+018,-0.431694656610489,74.3202590942383,
1.70943109715429E+018,-0.431656837463379,74.3245086669922,
1.70943109721002E+018,-0.431689769029617,74.321403503418,
1.70943109726418E+018,-0.431749284267426,74.3158950805664,
1.70943109732092E+018,-0.431762903928757,74.3149566650391,
1.70943109738574E+018,-0.431725949048996,74.3189086914063,
1.70943109744072E+018,-0.431695640087128,74.3221969604492,
1.70943109749528E+018,-0.431709945201874,74.3210296630859,
1.70943109755541E+018,-0.431750744581223,74.3175506591797,
1.7094310976213E+018,-0.431768000125885,74.3162994384766,
