Time,X Position,Y Position,Total Track Time
1.70971829948942E+018,-7.78830480575562,-6.75372982025147,
1.70971829955019E+018,-7.49460363388062,-6.83099937438965,
1.70971829960966E+018,-7.19693326950073,-6.89369106292725,
1.70971829966953E+018,-6.89704608917236,-6.94127511978149,
1.70971829972756E+018,-6.5956597328186,-6.97359418869019,
1.70971829978846E+018,-6.29283380508423,-6.9909520149231,
1.70971829984954E+018,-5.98903274536133,-6.99342489242554,
1.70971829990983E+018,-5.68548250198364,-6.98068141937256,
1.70971829998543E+018,-5.38316154479981,-6.95288610458374,
1.70971830005254E+018,-5.08232402801514,-6.91063070297241,
1.70971830011751E+018,-4.78398752212524,-6.85364770889282,
1.70971830017525E+018,-4.48928022384644,-6.78209066390991,
1.70971830023144E+018,-4.19883155822754,-6.69589853286743,
1.70971830028907E+018,-3.91258120536804,-6.59532785415649,
1.70971830034678E+018,-3.63094925880432,-6.48047065734863,
1.70971830040313E+018,-3.35515594482422,-6.35170698165894,
1.70971830046149E+018,-3.08636045455933,-6.20955562591553,
1.70971830052098E+018,-2.82546949386597,-6.05456304550171,
1.70971830058152E+018,-2.57256412506104,-5.88701677322388,
1.70971830064166E+018,-2.32818222045898,-5.70687437057495,
1.70971830069917E+018,-2.09285402297974,-5.51463556289673,
1.70971830075794E+018,-1.86732721328735,-5.31084060668945,
1.70971830081518E+018,-1.65222156047821,-5.0961709022522,
1.70971830087305E+018,-1.44802534580231,-4.87155771255493,
1.7097183009317E+018,-1.25574338436127,-4.63713979721069,
1.70971830098904E+018,-1.07589244842529,-4.3933572769165,
1.70971830104523E+018,-0.908744215965271,-4.14072227478027,
1.70971830110029E+018,-0.754588186740875,-3.87999939918518,
1.70971830115774E+018,-0.619959354400635,-3.63510251045227,
1.70971830121753E+018,-0.496306717395783,-3.39761185646057,
1.70971830127737E+018,-0.379401862621307,-3.15446162223816,
1.70971830133541E+018,-0.275345921516418,-2.91364622116089,
1.70971830140492E+018,-0.187772363424301,-2.68384742736816,
1.70971830147239E+018,-0.112256035208702,-2.46209979057312,
1.70971830153026E+018,-0.049409374594689,-2.24372410774231,
1.70971830159023E+018,0.001347776502371,-2.03137421607971,
1.70971830164977E+018,0.041416175663471,-1.82712161540985,
1.70971830170803E+018,0.071738451719284,-1.62974405288696,
1.70971830178404E+018,0.091731779277325,-1.43791747093201,
1.7097183018449E+018,0.101169161498547,-1.25292789936066,
1.70971830192405E+018,0.100581459701061,-1.07607889175415,
1.70971830198245E+018,0.092463381588459,-0.907574594020844,
1.70971830204195E+018,0.077231869101524,-0.747010409832001,
1.70971830210121E+018,0.058426603674889,-0.5951247215271,
1.70971830216431E+018,0.038040295243263,-0.436967104673386,
1.7097183022256E+018,0.015327421948314,-0.264168739318848,
1.70971830230162E+018,-0.007470107171685,-0.083610475063324,
1.70971830236277E+018,-0.028403218835592,0.099454820156097,
1.70971830242246E+018,-0.046969097107649,0.288540482521057,
1.70971830248383E+018,-0.062006078660488,0.486537933349609,
1.70971830254539E+018,-0.071256972849369,0.690785765647888,
1.70971830260326E+018,-0.072556905448437,0.897152781486511,
1.70971830268359E+018,-0.064171768724918,1.10604178905487,
1.70971830274828E+018,-0.044840700924397,1.31834757328033,
1.70971830283907E+018,-0.013790522702038,1.53038740158081,
1.709718302902E+018,0.029279293492437,1.74367153644562,
1.70971830296267E+018,0.085706554353237,1.96077561378479,
1.70971830302482E+018,0.152635782957077,2.17973279953003,
1.70971830308295E+018,0.228384420275688,2.39450812339783,
1.70971830314319E+018,0.312963783740997,2.60707759857178,
1.70971830320138E+018,0.410538554191589,2.82559013366699,
1.70971830326186E+018,0.522879362106323,3.05160188674927,
1.70971830331976E+018,0.64723265171051,3.27923965454102,
1.70971830337836E+018,0.782505035400391,3.50533056259155,
1.70971830343823E+018,0.928532719612122,3.72889947891235,
1.70971830350025E+018,1.08529353141785,3.94637799263,
1.70971830355899E+018,1.25380766391754,4.15767621994019,
1.70971830361691E+018,1.43788313865662,4.36795616149902,
1.70971830367403E+018,1.64005565643311,4.57938671112061,
1.70971830373469E+018,1.85841846466064,4.78736209869385,
1.70971830379225E+018,2.08793783187866,4.98501443862915,
1.70971830384865E+018,2.32558274269104,5.16919183731079,
1.70971830391932E+018,2.5723397731781,5.3410701751709,
1.70971830397635E+018,2.82957410812378,5.50140476226807,
1.70971830403399E+018,3.09575533866882,5.64927244186401,
1.70971830408867E+018,3.3684811592102,5.78361558914185,
1.70971830416165E+018,3.64645218849182,5.90371036529541,
1.70971830422193E+018,3.92994284629822,6.01001691818237,
1.70971830427857E+018,4.21880483627319,6.10189485549927,
1.7097183043342E+018,4.51182079315186,6.17863607406616,
